Fall;Gewicht;Erreichbarkeit;STICH;f1;f2_question;f2A1;f2A2;f2A3;f2A4;f2A5;f3_question;f3A1;f3A2;f3A3;f3A4;f3A5;f3A6;f4_question;f4A1;f4A2;f4A3;f4A4;f4A5;f4A6;f4A7;f4A8;f4A9;f4A10;f4A11;f5;f6_question;f6A1_1;f6A2_1;f6A3_1;f6A4_1;f6A5_1;f7;f8_question;f8A1_1;f8A2_1;f8A3_1;f8A4_1;f8A5_1;f8A6_1;f8A7_1;f8A8_1;f8A9_1;f9_question;f9A1_1;f9A2_1;f9A3_1;f9A4_1;f10_question;f10A1;f10A2;f10A3;f10A4;f10A5;f10A6;f11;f11b;f11c;f12;f13_question;f13A1_1;f13A2_1;f13A3_1;f14;f14b;f15;f16;f17;f18;f19_question;f19A1_1;f19A2_1;f19A3_1;f19A4_1;f19A5_1;f19A6_1;f20_question;f20A1_1;f20A2_1;f20A3_1;f20A4_1;f20A5_1;f20A6_1;f20A7_1;f20A8_1;f20A9_1;f20A10_1;f20A11_1;f21_question;f21A1;f21A2;f21A3;f21A4;f21A5;f21A6;f21A7;f21A8;f21A9;f21A10;f21A11;f21A12;f21A13;f22;f23_question;f23A1_1;f23A2_1;f23A3_1;f23A4_1;f24;f24b_question;f24bA1;f24bA2;f24bA3;f24bA4;f24bA5;f24bA6;f24bA7;f25;s1;s2A1;s2neu;S2b;s3A1;s4A1;s5;s6;s6b;s7;BLX;GGK7;GKBIK10
1753;1,18327510;aus DatenschutzgrÅnden gelîscht ;2;1;;1;0;0;0;0;;1;1;0;1;0;0;;0;1;0;1;0;0;1;0;0;0;0;2;;2;4;1;1;4;3;;2;1;1;1;1;1;1;1;2;;2;1;;2;;1;0;0;0;0;0;1;3;;1;;3;4;2;1;1;1;2;4;1;;2;2;3;4;3;3;;1;1;1;2;1;1;2;1;2;2;2;;1;0;1;1;0;1;1;1;0;0;0;0;;1;;1;3;3;2;1;;0;0;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;3;2;5;8;;7;9;1;7
1754;0,98479341;aus DatenschutzgrÅnden gelîscht ;2;1;;1;1;1;0;0;;0;1;0;1;0;0;;0;0;1;1;1;0;0;1;0;0;0;4;;3;4;2;1;4;3;;1;1;1;2;1;1;1;2;2;;;1;;1;;1;0;0;0;0;0;1;4;;1;;3;1;1;2;;1;1;2;1;;2;2;3;2;1;1;;2;1;1;2;1;1;2;1;3;2;3;;1;1;1;0;1;1;1;1;0;0;0;0;;1;;2;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;2;2;5;1;4;5;5;5;5
1755;0,60907218;aus DatenschutzgrÅnden gelîscht ;1;1;;1;1;0;0;0;;0;0;1;1;0;0;;0;0;1;1;0;1;1;0;0;0;0;2;;2;1;3;3;4;3;;1;2;2;2;9;1;2;3;1;;;;1;1;;1;1;0;0;0;0;1;4;;1;;3;1;2;2;;1;1;1;3;;2;3;9;4;4;2;;2;3;1;3;3;3;2;3;1;1;3;;1;1;0;0;1;1;0;1;1;0;0;0;;2;;1;2;3;2;3;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;2;2;5;1;4;5;3;4;5
1756;1,51329501;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;1;1;1;0;0;0;;1;0;1;0;1;0;0;0;0;0;0;4;;4;2;3;9;3;1;;3;1;1;2;1;2;1;1;1;;1;2;1;;;0;0;0;1;0;0;2;;2;3;;3;2;1;2;;3;;4;3;;2;2;4;9;3;2;;1;1;1;1;2;1;2;2;2;2;3;;1;1;0;0;1;1;1;0;1;0;0;0;;2;;3;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;4;5;;5;3;3;7
1757;0,75260045;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;0;0;0;;1;0;1;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;2;3;2;1;2;1;;2;2;2;1;1;1;2;9;2;;2;;1;1;;1;1;0;0;0;0;1;3;;1;;2;1;3;1;1;1;1;3;3;;1;3;4;3;2;1;;1;1;2;3;1;2;2;1;2;2;2;;1;1;1;1;1;1;1;0;1;0;0;0;;1;;3;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;3;3;3;4;;6;5;3;5
1758;1,56613950;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;1;0;1;1;0;0;;1;0;1;1;1;0;0;1;0;0;0;4;;2;2;2;2;3;3;;2;2;1;2;1;1;2;1;1;;1;;1;2;;1;1;1;0;0;0;1;3;;1;;2;2;2;1;1;2;1;3;1;;2;2;4;2;3;2;;2;2;2;2;1;1;1;2;1;1;2;;1;0;0;1;1;0;0;0;0;0;0;0;;2;;2;9;3;3;2;;;;;;;;;1;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;5;2;5;2;4;7;5;4;4
1759;0,39796560;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;0;1;1;0;1;0;0;0;0;2;;4;2;4;4;1;2;;2;1;1;1;3;1;2;2;1;;3;1;;3;;1;1;1;0;0;0;1;3;;1;;2;3;1;2;;1;1;1;4;;4;1;2;2;1;1;;1;1;1;1;1;2;3;1;2;1;3;;1;1;1;1;1;1;1;1;1;0;0;0;;2;;3;3;3;3;1;;1;1;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;3;1;2;5;14;3;3
1760;2,52743838;aus DatenschutzgrÅnden gelîscht ;2;2;;0;1;0;0;0;;1;1;1;1;0;0;;1;1;1;1;1;0;1;0;0;0;0;2;;4;2;3;2;4;3;;1;1;2;1;1;1;2;2;1;;2;3;2;1;;0;1;0;0;0;0;1;3;;1;;4;1;2;2;;1;1;1;1;;2;2;4;3;2;9;;1;1;1;2;2;1;2;1;3;3;3;;0;0;1;0;1;1;1;1;1;0;0;0;;2;;3;3;3;2;2;;;;;;;;;1;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;5;2;4;1;3;6;6;5;8
1761;0,69837091;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;1;1;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;1;4;;3;2;2;2;1;3;;2;1;1;1;2;1;1;2;1;;1;2;;1;;1;0;1;0;0;0;1;2;;2;;4;1;2;2;;2;1;2;1;;1;2;3;3;2;2;;3;2;1;2;1;1;1;1;1;3;3;;0;0;1;1;0;1;0;1;0;0;0;0;;1;;1;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;5;3;6;1;7;5;13;5;6
1762;3,39967751;aus DatenschutzgrÅnden gelîscht ;2;1;;0;0;0;1;0;;1;1;1;1;0;0;;1;0;1;1;0;0;1;0;0;0;0;2;;4;9;1;2;3;3;;1;1;2;2;1;2;2;2;2;;1;1;1;1;;0;1;1;0;0;0;1;3;;4;;3;2;1;1;2;1;1;2;1;;2;2;4;4;3;2;;1;1;2;2;2;2;1;1;2;2;3;;1;1;0;0;1;1;1;1;1;0;0;0;;2;;1;3;3;3;1;;0;0;1;0;0;0;;1;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;3;2;5;1;10;4;6;4;10
1763;1,37137816;aus DatenschutzgrÅnden gelîscht ;2;2;;0;0;0;1;0;;1;1;0;0;0;0;;1;0;1;1;1;0;0;0;0;0;0;4;;9;3;1;2;4;1;;1;1;1;1;2;2;2;1;2;;2;1;;;;1;1;0;0;0;0;1;3;;1;;1;4;9;2;;2;1;3;3;;2;2;4;4;4;2;;2;1;1;1;2;1;3;1;1;2;2;;0;1;1;1;0;1;1;1;1;0;0;0;;1;;1;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;3;8;14;5;5
1764;1,92804738;aus DatenschutzgrÅnden gelîscht ;2;1;;0;1;0;0;0;;0;1;0;1;0;0;;1;0;1;1;1;0;0;0;0;0;0;3;;2;3;2;2;2;3;;2;2;2;2;1;2;1;2;1;;;1;;2;;1;1;1;0;0;0;1;2;;2;;3;1;1;1;1;1;2;2;3;;1;3;4;4;3;1;;1;1;2;2;2;1;1;1;3;3;3;;0;1;1;0;0;0;1;1;1;0;0;0;;1;;2;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;3;2;4;1;3;4;7;1;7
1765;0,96663146;aus DatenschutzgrÅnden gelîscht ;1;3;;0;1;0;0;0;;0;1;0;1;0;0;;0;0;1;1;1;0;1;0;0;0;0;2;;3;2;3;1;2;3;;2;1;1;2;2;1;1;1;2;;;2;;1;;1;1;0;0;0;0;1;3;;1;;3;1;1;1;1;1;1;2;3;;1;4;9;4;4;2;;1;1;1;3;1;1;2;2;9;2;2;;0;1;1;1;1;1;0;1;1;0;0;0;;3;;1;3;3;3;2;;;;;;;;;3;2;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;5;3;5;8;;6;5;6;8
1766;0,59727646;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;1;1;0;0;1;1;0;0;0;4;;3;2;2;1;3;3;;1;1;1;2;2;1;2;2;2;;2;2;;2;;1;0;1;0;0;0;1;3;;4;;3;2;2;2;;1;1;3;3;;3;1;3;3;2;1;;2;1;1;2;2;2;3;1;2;3;2;;0;1;1;0;0;1;0;0;0;0;0;0;;1;;3;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;3;3;4;1;2;5;9;1;7
1767;0,69130204;aus DatenschutzgrÅnden gelîscht ;1;3;;0;1;0;0;0;;1;0;0;1;0;0;;0;0;1;0;0;0;1;0;0;0;0;2;;2;4;3;9;2;3;;1;1;1;2;2;1;1;1;2;;2;;;3;;1;1;0;0;0;0;1;2;;2;;2;1;1;1;1;1;2;2;3;;3;1;3;3;2;1;;2;2;1;1;1;1;2;1;1;2;2;;0;1;1;1;0;1;0;1;1;0;0;0;;2;;1;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;3;3;4;1;8;8;8;5;8
1768;0,63070165;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;3;;4;3;2;2;1;3;;1;1;1;2;2;1;3;1;1;;2;3;;1;;1;0;0;0;0;0;1;4;;1;;2;1;3;2;;1;2;2;3;;4;3;3;9;1;1;;2;2;2;3;3;1;2;1;2;2;3;;1;0;1;0;1;1;1;1;1;0;0;0;;1;;2;3;3;3;2;;;;;;;;;1;2;aus DatenschutzgrÅnden gelîscht ;6;aus DatenschutzgrÅnden gelîscht ;1;1;3;5;;8;9;1;1
1769;0,84830753;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;1;0;0;;0;1;0;1;0;0;;1;0;0;0;1;0;1;0;0;0;0;3;;2;2;2;2;3;2;;1;2;9;1;1;1;3;2;2;;;1;;4;;0;1;1;0;0;0;2;;2;1;;3;2;2;2;;1;1;3;2;;4;2;4;2;2;1;;3;3;3;1;1;3;3;3;2;3;3;;1;1;1;1;0;1;0;1;1;0;0;0;;1;;1;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;4;4;3;1;2;6;15;6;8
1770;1,15063279;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;0;1;1;1;1;0;0;0;0;3;;1;3;2;1;2;3;;1;1;2;2;2;1;1;2;2;;2;2;;9;;1;1;1;0;0;0;1;2;;2;;2;2;2;2;;1;2;3;3;;2;9;2;2;2;1;;2;2;1;3;1;2;1;1;2;3;3;;0;1;1;0;1;1;1;1;1;0;0;0;;2;;2;3;3;3;1;;1;1;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;2;1;4;4;;3;6;3;9
1771;1,18915642;aus DatenschutzgrÅnden gelîscht ;1;2;;1;1;0;0;0;;1;1;1;1;0;0;;0;0;0;1;1;1;0;0;0;0;0;3;;3;2;4;2;1;1;;1;1;1;1;1;1;1;3;2;;9;2;1;1;;1;0;1;0;0;0;1;4;;1;;1;2;2;1;1;1;1;4;3;;1;1;2;3;2;2;;1;2;9;1;1;2;3;2;2;2;2;;0;0;0;1;1;1;1;1;1;0;0;0;;1;;2;3;3;3;1;;0;0;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;1;aus DatenschutzgrÅnden gelîscht ;4;4;1;6;;6;5;7;10
1772;1,17170686;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;1;1;1;1;0;0;;0;1;1;0;0;1;0;0;0;0;0;4;;3;3;1;4;2;2;;2;2;1;1;3;2;1;2;1;;3;1;3;3;;1;0;0;0;0;0;1;4;;1;;4;1;2;1;1;1;1;4;3;;2;3;3;2;3;2;;9;2;3;1;1;1;2;1;3;3;3;;0;1;0;0;0;1;1;1;0;0;0;0;;2;;2;3;3;3;1;;1;0;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;3;6;2;7;10
1773;0,79655154;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;1;1;0;1;0;0;;1;0;1;1;0;0;1;1;0;0;0;3;;4;2;3;3;1;3;;3;1;1;1;1;1;2;3;2;;2;3;;1;;0;1;1;0;0;0;1;3;;2;;3;1;2;1;1;2;1;4;1;;3;2;3;3;3;2;;2;2;1;2;2;2;2;1;2;2;2;;0;1;0;1;0;0;1;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;5;1;8;4;3;5;10
1774;0,58144669;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;1;0;0;;0;1;1;1;0;0;;1;0;1;0;1;1;0;0;0;0;0;4;;2;1;2;1;4;1;;2;3;1;9;1;2;1;3;1;;;1;1;2;;1;0;0;0;0;0;1;3;;1;;4;2;1;1;2;1;1;1;1;;2;2;4;3;3;1;;2;1;1;2;1;2;3;1;2;2;1;;1;1;1;1;0;1;1;1;1;0;0;0;;2;;3;3;9;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;2;2;6;1;5;5;8;6;10
1775;1,00115009;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;1;0;0;;0;1;0;1;0;0;;1;0;1;1;0;0;1;0;0;0;0;2;;4;3;2;1;1;3;;3;2;1;1;1;1;2;2;3;;;2;;1;;1;1;1;0;0;0;1;4;;2;;1;3;2;2;;2;1;2;1;;1;2;4;4;3;4;;2;1;2;2;2;1;1;1;2;2;3;;1;1;0;0;1;1;1;1;1;0;0;0;;1;;3;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;3;2;4;1;3;4;8;4;10
1776;0,73583159;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;0;1;0;1;0;0;;0;0;1;1;0;0;0;0;0;0;0;4;;3;2;1;3;4;3;;2;1;1;1;1;1;2;2;2;;;2;;2;;1;0;0;0;0;0;2;;2;1;;2;2;1;2;;1;1;3;3;;2;2;4;2;3;2;;2;1;1;2;1;2;2;1;2;2;2;;0;0;1;0;1;1;1;1;1;0;0;0;;2;;2;3;3;3;1;;0;1;0;0;0;0;;1;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;4;2;6;1;4;5;15;3;7
1777;0,71803722;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;1;1;1;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;1;;1;2;3;3;1;1;;3;1;2;1;1;1;2;3;2;;1;1;1;2;;1;1;1;0;0;0;2;;3;1;;3;2;2;2;;2;1;4;1;;1;4;9;3;2;2;;2;2;1;2;3;1;2;1;1;1;1;;1;1;1;1;0;1;1;1;1;0;0;0;;1;;2;3;3;3;1;;1;0;0;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;3;2;4;4;;4;5;3;7
1778;0,45996966;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;0;0;0;;1;1;0;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;4;;4;4;3;2;3;1;;1;2;1;2;2;1;1;1;1;;1;1;;1;;0;0;1;0;0;0;1;3;;1;;2;1;2;1;1;1;1;2;1;;1;3;4;3;2;2;;1;1;1;1;2;1;1;1;1;2;3;;1;1;0;0;1;1;0;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;4;2;3;1;3;8;3;4;9
1779;0,79956085;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;1;1;0;1;0;0;;1;0;1;1;1;1;1;0;0;0;0;2;;2;2;9;3;2;3;;1;2;1;2;1;2;3;1;1;;2;1;;3;;1;1;0;0;0;0;1;2;;2;;4;1;1;2;;2;1;4;2;;4;2;3;4;3;4;;1;1;2;2;3;1;2;2;1;1;2;;0;1;1;1;1;1;0;1;1;0;0;0;;3;;9;3;3;3;1;;1;1;0;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;1;1;5;1;4;7;5;7;10
1780;0,76776034;aus DatenschutzgrÅnden gelîscht ;2;2;;0;0;0;1;0;;1;1;0;1;0;0;;0;0;1;1;1;0;1;0;0;0;0;4;;3;2;1;3;3;3;;2;2;3;2;2;1;2;2;2;;2;1;;1;;1;1;1;0;0;0;1;2;;2;;1;2;3;1;2;2;2;2;5;;3;4;4;2;1;2;;1;1;1;3;1;1;3;2;2;2;3;;0;0;0;0;0;0;0;0;0;0;0;1;;2;;1;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;1;1;3;5;;2;3;4;4
1781;1,05541804;aus DatenschutzgrÅnden gelîscht ;1;4;;0;0;0;1;0;;0;1;1;1;0;0;;0;0;0;0;0;0;0;0;0;1;0;3;;4;3;3;1;4;2;;2;3;2;1;1;1;1;2;1;;;1;1;3;;1;1;1;0;0;0;2;;2;1;;3;1;1;2;;3;;1;3;;4;2;1;2;1;1;;2;2;1;3;2;2;3;1;3;3;3;;1;1;1;0;1;1;1;1;0;0;0;0;;3;;1;3;3;1;1;;0;0;1;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;4;5;;5;12;3;4
1782;0,54457346;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;0;0;0;;0;1;0;0;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;1;3;2;1;3;3;;2;2;1;1;1;1;1;2;1;;;2;;;;1;0;1;0;0;0;1;1;;2;;2;2;1;2;;1;2;3;1;;2;3;4;3;2;2;;1;1;2;2;3;2;2;1;2;2;2;;1;1;1;1;1;1;1;0;1;0;0;0;;2;;9;9;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;5;2;4;1;2;4;4;7;10
1783;2,36423327;aus DatenschutzgrÅnden gelîscht ;2;2;;0;0;0;1;0;;0;1;1;1;0;0;;1;0;0;1;0;0;1;0;0;0;0;2;;4;3;2;1;1;2;;2;1;1;1;1;2;1;1;9;;;1;2;1;;1;0;0;0;0;0;1;3;;2;;4;2;4;2;;2;1;4;1;;2;2;3;4;2;1;;1;1;1;1;2;1;2;1;3;3;3;;1;1;0;1;1;1;1;1;1;0;0;0;;1;;1;3;3;3;3;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;3;3;13;1;1
1784;0,96734687;aus DatenschutzgrÅnden gelîscht ;1;1;;0;1;0;0;0;;0;1;0;1;0;0;;1;0;1;0;1;1;1;0;0;0;0;3;;3;2;4;9;2;2;;1;1;1;2;1;1;1;1;1;;;1;;2;;1;1;1;0;0;0;1;2;;4;;2;1;1;2;;2;1;3;3;;1;2;2;3;1;1;;2;2;1;2;3;2;3;1;3;3;3;;1;1;0;1;0;1;1;1;1;0;0;0;;2;;2;3;3;2;1;;0;1;1;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;2;2;5;1;3;3;9;3;10
1785;0,95014237;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;1;1;1;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;2;;9;1;1;2;2;3;;1;2;1;2;9;2;2;2;2;;1;2;2;2;;0;1;0;0;0;0;2;;2;1;;3;2;4;1;1;1;1;3;1;;3;3;3;2;1;1;;1;1;2;1;3;2;9;1;1;2;3;;1;1;1;0;1;1;0;1;0;0;0;0;;2;;2;3;3;9;2;;;;;;;;;1;1;aus DatenschutzgrÅnden gelîscht ;4;aus DatenschutzgrÅnden gelîscht ;4;3;4;1;3;8;8;2;7
1786;0,82795385;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;0;0;0;;0;1;1;1;0;0;;0;0;1;1;1;0;1;1;0;0;0;2;;2;3;2;1;4;1;;1;1;1;1;1;1;1;1;1;;;1;1;1;;1;1;1;0;0;0;1;2;;1;;2;1;2;2;;1;1;3;3;;1;2;4;3;2;9;;2;1;1;1;2;2;2;1;2;3;9;;1;1;1;1;1;0;1;1;1;0;0;0;;2;;1;3;3;3;1;;1;1;0;0;0;0;;2;1;aus DatenschutzgrÅnden gelîscht ;5;aus DatenschutzgrÅnden gelîscht ;3;2;3;1;2;4;3;5;9
1787;1,31767309;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;0;1;0;1;0;0;;1;0;1;1;1;1;1;0;0;0;0;2;;4;3;2;2;4;2;;2;1;1;1;1;1;1;1;2;;;1;;2;;1;0;0;0;0;0;2;;2;4;;3;1;2;2;;3;;2;1;;2;1;9;3;1;2;;2;1;3;1;2;1;1;9;3;3;3;;0;1;1;0;0;1;0;1;1;0;0;0;;2;;1;3;3;1;1;;1;1;0;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;2;2;5;5;;8;3;3;4
1788;0,29579560;aus DatenschutzgrÅnden gelîscht ;1;1;;0;0;0;1;0;;1;1;0;1;0;0;;1;0;1;1;1;0;0;0;0;0;0;2;;2;3;2;1;3;3;;2;1;3;1;2;1;2;2;1;;2;2;;9;;1;0;1;0;0;0;1;4;;1;;4;2;1;2;;2;1;4;1;;2;3;4;2;2;2;;2;3;1;9;2;3;3;1;1;2;3;;1;1;0;0;0;1;1;1;1;0;0;0;;1;;2;3;3;3;2;;;;;;;;;2;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;1;1;5;3;;3;14;3;7
1789;0,56027201;aus DatenschutzgrÅnden gelîscht ;1;2;;0;1;1;0;0;;1;1;1;1;0;0;;0;0;0;1;1;0;1;0;0;0;0;4;;3;9;2;1;4;4;;2;1;9;2;2;1;2;2;1;;1;1;1;1;;1;0;1;0;0;0;1;2;;2;;3;2;2;1;2;1;3;3;1;;1;3;2;1;1;2;;2;2;2;1;2;2;3;1;3;3;1;;1;1;0;1;0;1;0;1;1;0;0;0;;1;;2;3;3;2;2;;;;;;;;;1;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;1;1;5;1;3;3;5;6;10
1790;0,73334154;aus DatenschutzgrÅnden gelîscht ;1;2;;0;0;0;1;0;;1;1;1;1;0;0;;1;0;1;0;1;0;1;0;0;0;0;3;;2;1;4;3;2;3;;2;1;3;2;1;1;2;2;3;;2;3;2;1;;0;0;0;1;0;0;1;3;;1;;2;1;4;1;2;1;1;2;1;;3;3;3;2;2;2;;9;2;2;1;1;1;2;1;1;2;3;;1;0;1;1;1;1;1;1;0;0;0;0;;1;;3;3;3;3;3;;;;;;;;;1;1;aus DatenschutzgrÅnden gelîscht ;2;aus DatenschutzgrÅnden gelîscht ;2;2;4;1;2;7;5;3;7
1791;1,31123070;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;1;1;1;1;0;0;;1;1;1;1;1;0;0;0;0;0;0;4;;2;1;4;2;4;2;;2;2;3;2;1;1;1;1;2;;3;1;2;2;;1;1;1;0;0;0;1;4;;1;;3;1;2;1;3;2;1;4;4;;4;1;2;2;1;1;;1;1;1;1;2;2;3;1;2;1;3;;1;1;1;0;1;1;0;1;0;0;0;0;;2;;9;3;3;3;2;;;;;;;;;2;2;aus DatenschutzgrÅnden gelîscht ;1;aus DatenschutzgrÅnden gelîscht ;3;3;2;3;;6;9;2;2
1792;1,06460768;aus DatenschutzgrÅnden gelîscht ;2;2;;1;0;0;0;0;;0;1;1;1;0;0;;1;0;1;1;0;0;0;0;0;0;0;3;;3;2;2;3;4;1;;2;3;1;2;3;2;2;1;1;;;2;3;1;;1;1;1;0;0;0;2;;2;4;;4;2;2;1;2;2;1;3;1;;1;3;4;4;3;4;;3;2;3;2;2;1;2;1;1;2;2;;0;1;1;1;0;1;0;1;0;0;0;0;;1;;2;9;3;3;2;;;;;;;;;1;1;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;2;2;3;1;2;3;3;2;2
1793;0,86122189;aus DatenschutzgrÅnden gelîscht ;1;2;;1;0;1;0;0;;0;1;0;1;0;0;;1;0;0;0;1;0;0;1;0;0;0;4;;4;3;2;2;2;3;;2;1;2;2;1;2;2;1;1;;;3;;2;;1;0;0;0;0;0;2;;2;1;;4;2;1;2;;3;;3;1;;2;3;4;4;2;1;;1;1;2;1;1;2;3;2;1;2;2;;1;1;1;1;1;1;0;1;1;0;0;0;;2;;1;3;3;3;2;;;;;;;;;3;2;aus DatenschutzgrÅnden gelîscht ;7;aus DatenschutzgrÅnden gelîscht ;1;1;1;5;;3;9;1;7
1794;1,23231770;aus DatenschutzgrÅnden gelîscht ;2;2;;1;1;0;0;0;;1;1;1;1;0;0;;1;0;1;1;1;0;1;0;0;0;0;4;;4;2;1;3;1;3;;1;2;1;1;1;2;9;2;3;;3;2;2;4;;1;0;0;0;0;0;1;4;;1;;2;2;3;2;;1;1;4;2;;4;1;4;2;3;1;;1;2;1;2;1;1;2;2;1;2;3;;0;0;0;1;1;1;0;1;0;0;0;0;;2;;3;3;3;3;1;;1;1;0;0;0;0;;2;2;aus DatenschutzgrÅnden gelîscht ;3;aus DatenschutzgrÅnden gelîscht ;2;2;7;2;3;5;3;1;4
